mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,ObjectId
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Downtown Crossing,place-dwnxg,40837,30749,5,8167,6150,21378,6213
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Ruggles,place-rugg,5497,3848,19,289,203,2564,6216
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Haymarket,place-haecl,12235,14058,19,644,740,5945,6217
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Stony Brook,place-sbmnl,4173,208,19,220,11,2174,6218
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Jackson Square,place-jaksn,10737,3360,19,565,177,2485,6221
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,State Street,place-state,5918,9555,19,311,503,1724,6222
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Forest Hills,place-forhl,4860,0,5,972,0,972,6223
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Sullivan Square,place-sull,1040,6554,19,55,345,552,6224
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Green Street,place-grnst,554,1109,5,111,222,861,6227
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Massachusetts Ave.,place-masta,9787,5841,19,515,307,4544,6228
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Tufts Medical Center,place-tumnl,1199,4099,19,63,216,2308,6229
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Haymarket,place-haecl,18220,16243,5,3644,3249,19782,6232
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Jackson Square,place-jaksn,9712,2730,5,1942,546,1942,6233
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Massachusetts Ave.,place-masta,10332,3721,5,2066,744,11320,6234
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Malden Center,place-mlmnl,472,37470,5,94,7494,2449,6235
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,North Station,place-north,14500,9687,5,2900,1937,20745,6236
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Oak Grove,place-ogmnl,0,12244,5,0,2449,0,6237
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Roxbury Crossing,place-rcmnl,1560,349,5,312,70,2185,6238
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Ruggles,place-rugg,40009,941,5,8002,188,9998,6239
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Stony Brook,place-sbmnl,215,1790,5,43,358,546,6240
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,State Street,place-state,15153,25107,5,3031,5021,19387,6241
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Sullivan Square,place-sull,3873,21448,5,775,4290,15616,6242
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Tufts Medical Center,place-tumnl,9334,3413,5,1867,683,17331,6243
1,Fall 2018,Orange,Orange Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Wellington,place-welln,1174,18006,5,235,3601,9848,6244
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Assembly,place-astao,2698,11421,5,540,2284,9671,6245
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Back Bay,place-bbsta,15662,5298,5,3132,1060,10116,6246
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Community College,place-ccmnl,1641,8270,5,328,1654,14207,6247
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Chinatown,place-chncl,12857,4011,5,2571,802,12811,6248
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Downtown Crossing,place-dwnxg,31715,19944,5,6343,3989,15166,6249
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Forest Hills,place-forhl,3322,0,5,664,0,664,6250
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Green Street,place-grnst,371,436,5,74,87,651,6251
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Haymarket,place-haecl,11120,8783,5,2224,1757,14585,6252
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Jackson Square,place-jaksn,7582,3054,5,1516,611,1516,6253
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Massachusetts Ave.,place-masta,6504,2591,5,1301,518,8044,6254
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Malden Center,place-mlmnl,448,27129,5,90,5426,2024,6255
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,North Station,place-north,13001,8261,5,2600,1652,15533,6256
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Oak Grove,place-ogmnl,0,10119,5,0,2024,0,6257
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Roxbury Crossing,place-rcmnl,1140,268,5,228,54,1691,6258
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Ruggles,place-rugg,28646,795,5,5729,159,7261,6259
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Stony Brook,place-sbmnl,338,541,5,68,108,611,6260
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,State Street,place-state,12061,17303,5,2412,3461,14117,6261
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Sullivan Square,place-sull,2607,16562,5,521,3312,11416,6262
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Tufts Medical Center,place-tumnl,7172,2542,5,1434,508,11042,6263
1,Fall 2018,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Wellington,place-welln,869,12424,5,174,2485,7360,6264
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Wellington,place-welln,223,2534,19,12,133,227,6267
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Assembly,place-astao,216,16954,19,11,892,1019,6269
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Back Bay,place-bbsta,36393,34353,19,1915,1808,9657,6272
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Community College,place-ccmnl,1133,21902,19,60,1153,2631,6273
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Malden Center,place-mlmnl,304,35906,19,16,1890,1012,6274
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Chinatown,place-chncl,3029,9463,19,159,498,8844,6276
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,North Station,place-north,14067,14914,19,740,785,5901,6278
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Downtown Crossing,place-dwnxg,37243,68814,19,1960,3622,7183,6279
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Forest Hills,place-forhl,91650,0,19,4824,0,4824,6281
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Oak Grove,place-ogmnl,0,19235,19,0,1012,0,6282
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Green Street,place-grnst,23438,929,19,1234,49,6008,6283
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Haymarket,place-haecl,4965,21992,19,261,1157,4915,6285
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Roxbury Crossing,place-rcmnl,15768,2869,19,830,151,3163,6286
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Jackson Square,place-jaksn,30612,1420,19,1611,75,8960,6288
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Ruggles,place-rugg,28966,6681,19,1525,352,4336,6289
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Massachusetts Ave.,place-masta,13634,12716,19,718,669,9549,6290
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Malden Center,place-mlmnl,326,9462,19,17,498,139,6292
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,North Station,place-north,7301,29921,19,384,1575,3725,6293
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Stony Brook,place-sbmnl,6066,884,19,319,47,2096,6295
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Oak Grove,place-ogmnl,0,2646,19,0,139,0,6297
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,State Street,place-state,18761,34259,19,987,1803,6041,6299
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Roxbury Crossing,place-rcmnl,16602,10087,19,874,531,9303,6300
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Sullivan Square,place-sull,3623,20052,19,191,1055,4377,6302
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Tufts Medical Center,place-tumnl,14190,5100,19,747,268,5812,6306
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Ruggles,place-rugg,18337,14570,19,965,767,9501,6307
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Wellington,place-welln,720,21500,19,38,1132,2886,6310
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Stony Brook,place-sbmnl,27513,623,19,1448,33,7424,6311
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Assembly,place-astao,4303,18466,19,226,972,10834,6344
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Back Bay,place-bbsta,83002,11810,19,4369,622,9465,6345
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,State Street,place-state,13846,39906,19,729,2100,5811,6347
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Community College,place-ccmnl,8973,20652,19,472,1087,13433,6348
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Chinatown,place-chncl,23713,7614,19,1248,401,11542,6367
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Downtown Crossing,place-dwnxg,112273,58356,19,5909,3071,14379,6368
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Sullivan Square,place-sull,3916,17817,19,206,938,1900,6369
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Forest Hills,place-forhl,27337,0,19,1439,0,1439,6370
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Green Street,place-grnst,7071,863,19,372,45,1766,6371
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Tufts Medical Center,place-tumnl,6240,15241,19,328,802,9183,6372
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Haymarket,place-haecl,24381,19469,19,1283,1025,14554,6373
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Wellington,place-welln,476,8051,19,25,424,620,6374
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Jackson Square,place-jaksn,13078,2936,19,688,155,2622,6375
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Assembly,place-astao,1094,11977,19,58,630,2404,6376
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Massachusetts Ave.,place-masta,16569,5410,19,872,285,5718,6377
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Back Bay,place-bbsta,28813,21954,19,1516,1155,7595,6378
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Malden Center,place-mlmnl,586,92975,19,31,4893,2972,6379
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,North Station,place-north,32721,42341,19,1722,2228,14048,6380
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Oak Grove,place-ogmnl,0,56462,19,0,2972,0,6381
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Roxbury Crossing,place-rcmnl,11126,3064,19,586,161,3047,6382
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Ruggles,place-rugg,45836,6242,19,2412,329,5131,6383
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Stony Brook,place-sbmnl,7170,1032,19,377,54,2089,6384
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,State Street,place-state,44473,46069,19,2341,2425,14295,6385
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Sullivan Square,place-sull,6303,41516,19,332,2185,11580,6386
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Tufts Medical Center,place-tumnl,27844,4483,19,1465,236,10694,6387
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Wellington,place-welln,1418,58419,19,75,3075,7834,6388
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Assembly,place-astao,2869,10284,19,151,541,5645,6389
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_07,EVENING,Back Bay,place-bbsta,34980,4476,19,1841,236,4516,6390
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Community College,place-ccmnl,5965,30874,19,314,1625,3707,6391
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Chinatown,place-chncl,13353,11625,19,703,612,7881,6392
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Downtown Crossing,place-dwnxg,50160,61951,19,2640,3261,7261,6393
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Forest Hills,place-forhl,59613,0,19,3138,0,3138,6394
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Green Street,place-grnst,16256,1250,19,856,66,3927,6395
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Haymarket,place-haecl,10200,23074,19,537,1214,5587,6396
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Jackson Square,place-jaksn,23489,2348,19,1236,124,5948,6397
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Massachusetts Ave.,place-masta,14820,12643,19,780,665,7234,6398
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Malden Center,place-mlmnl,364,25778,19,19,1357,426,6399
1,Fall 2018,Orange,Orange Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,North Station,place-north,9877,20680,19,520,1088,5018,6400
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Ruggles,place-rugg,8498,31294,82,104,382,1540,6826
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Downtown Crossing,place-dwnxg,327285,227788,82,3991,2778,9954,6827
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Ruggles,place-rugg,12985,127321,82,158,1553,1727,6828
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Downtown Crossing,place-dwnxg,5235,30553,82,64,373,607,6857
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Stony Brook,place-sbmnl,3292,13865,82,40,169,1061,6860
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Forest Hills,place-forhl,0,373761,82,0,4558,0,6861
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Stony Brook,place-sbmnl,521,18257,82,6,223,894,6863
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Forest Hills,place-forhl,0,10901,82,0,133,0,6864
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,State Street,place-state,174121,187257,82,2123,2284,12218,6866
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Green Street,place-grnst,5212,102980,82,64,1256,4558,6867
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Sullivan Square,place-sull,164287,19548,82,2004,238,12225,6870
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,State Street,place-state,26822,14133,82,327,172,1229,6871
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Green Street,place-grnst,97,925,82,1,11,133,6872
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Haymarket,place-haecl,104267,38873,82,1272,474,6638,6873
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Haymarket,place-haecl,6607,6300,82,81,77,887,6875
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Tufts Medical Center,place-tumnl,13580,116192,82,166,1417,6955,6877
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Jackson Square,place-jaksn,13196,118375,82,161,1444,7070,6878
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Wellington,place-welln,217202,4702,82,2649,57,10165,6879
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Sullivan Square,place-sull,11666,2137,82,142,26,426,6881
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Jackson Square,place-jaksn,690,2186,82,8,27,149,6882
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Massachusetts Ave.,place-masta,56059,90893,82,684,1108,9526,6884
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Tufts Medical Center,place-tumnl,8395,5512,82,102,67,1635,6885
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Assembly,place-astao,40497,9812,82,494,120,6865,6886
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Massachusetts Ave.,place-masta,478,3754,82,6,46,300,6888
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Back Bay,place-bbsta,49540,185832,82,604,2266,5509,6890
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Wellington,place-welln,6369,526,82,78,6,226,6892
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Malden Center,place-mlmnl,32962,294,82,402,4,499,6893
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Assembly,place-astao,957,67,82,12,1,36,6894
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Community College,place-ccmnl,92006,48636,82,1122,593,9084,6895
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,North Station,place-north,955,13596,82,12,166,883,6896
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Back Bay,place-bbsta,4109,1314,82,50,16,249,6898
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Malden Center,place-mlmnl,83705,3260,82,1021,40,1457,6901
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Chinatown,place-chncl,30388,96147,82,371,1173,7874,6902
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Community College,place-ccmnl,558,126,82,7,2,59,6904
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Oak Grove,place-ogmnl,8225,0,82,100,0,100,6905
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,North Station,place-north,135895,55192,82,1657,673,5841,6907
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Roxbury Crossing,place-rcmnl,237,2616,82,3,32,167,6910
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Chinatown,place-chncl,1933,210,82,24,3,203,6911
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Downtown Crossing,place-dwnxg,210279,326352,82,2564,3980,8676,6912
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Ruggles,place-rugg,364,8872,82,4,108,196,6915
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Downtown Crossing,place-dwnxg,6403,2338,82,78,29,182,6917
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Oak Grove,place-ogmnl,39066,0,82,476,0,476,6919
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Forest Hills,place-forhl,0,132201,82,0,1612,0,6920
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Stony Brook,place-sbmnl,241,721,82,3,9,143,6921
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Forest Hills,place-forhl,0,4612,82,0,56,0,6923
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Roxbury Crossing,place-rcmnl,32868,73142,82,401,892,8352,6925
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Green Street,place-grnst,3648,31613,82,44,386,1612,6926
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,State Street,place-state,15133,12723,82,185,155,916,6928
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Green Street,place-grnst,21,2448,82,0,30,56,6930
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Ruggles,place-rugg,72146,128076,82,880,1562,8843,6932
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Haymarket,place-haecl,82494,70941,82,1006,865,9586,6934
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Sullivan Square,place-sull,29068,1766,82,354,22,1035,6935
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Haymarket,place-haecl,1875,735,82,23,9,103,6937
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Jackson Square,place-jaksn,266,5267,82,3,64,129,6938
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Massachusetts Ave.,place-masta,2991,1898,82,36,23,262,6939
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Malden Center,place-mlmnl,1139,19,82,14,0,17,6940
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,North Station,place-north,2709,255,82,33,3,89,6941
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Oak Grove,place-ogmnl,291,0,82,4,0,4,6942
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Roxbury Crossing,place-rcmnl,444,2275,82,5,28,190,6943
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Ruggles,place-rugg,1615,5663,82,20,69,213,6944
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Stony Brook,place-sbmnl,100,3661,82,1,45,86,6945
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,State Street,place-state,4710,2326,82,57,28,132,6946
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Sullivan Square,place-sull,1705,240,82,21,3,54,6947
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Tufts Medical Center,place-tumnl,1565,608,82,19,7,215,6948
1,Fall 2017,Orange,Orange Line,0,day_type_01,weekday,time_period_09,NIGHT,Wellington,place-welln,763,92,82,9,1,25,6949
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Assembly,place-astao,29409,7514,16,1838,470,12278,6950
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Back Bay,place-bbsta,32357,69056,16,2022,4316,13397,6951
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Community College,place-ccmnl,22830,12329,16,1427,771,17611,6952
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Chinatown,place-chncl,20135,35765,16,1258,2235,16758,6953
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Downtown Crossing,place-dwnxg,88064,107888,16,5504,6743,17735,6954
1,Fall 2017,Orange,Orange Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Forest Hills,place-forhl,0,48221,16,0,3014,0,6955
